"<a href=""%s"" target=""_blank"">Link</a>","<a href=""%s"" target=""_blank"">Link</a>"
"Actions XML is not valid.","Aktionen XML nicht gültig."
"An error occurred while opening file: ""%s"".","Beim Öffnen der Datei ist ein Fehler aufgetreten: ""%s""."
"Could not load file: ""%s"".","Datei konnte nicht geladen werden: ""%s""."
"Could not save file: %s.","Datei """"%s"""" konnte nicht gespeichert werden."
"Declared adapter %s was not found.","Deklarierer Adapter %s wurde nicht gefunden."
"Destination folder ""%s"" is not a directory.","Zielordner ""%s"" ist kein Verzeichnis."
"Destination folder ""%s"" is not writable.","Zielordner ""%s"" ist nicht beschreibbar."
"Done","Fertig"
"Dry run set, stopping execution.","Probelauf gesetzt, Ausführung wird gestoppt."
"ETA: %s","ETA: %s"
"Error in field mapping: field list for mapping is not defined.","Fehler beim Feldmapping: Feldliste für Mapping ist nicht definiert."
"File ""%s"" does not exist.","Datei ""%s"" existiert nicht."
"Found %d rows.","%d Zeilen gefunden."
"Less than a minute","Weniger als eine Minute"
"Loaded successfully: ""%s"".","Erfolgreich geladen: ""%s""."
"Memory Used: %s","Benützter Speicher: %s"
"Method ""%s"" not defined in adapter %s.","Methode ""%s"" im Adapter %s nicht definiert."
"Method ""%s"" was not defined in adapter %s.","Methode ""%s"" wurde im Adapter %s nicht definiert."
"Please declare ""adapter"" and ""method"" nodes first.","Bitte zuerst die Schnittstellen ""adapter"" und ""method"" deklarieren."
"Processed records: %s","Verarbeitete Einträge: %s"
"Profile with the same name already exists.","Profil mit gleichem Namen existiert bereits."
"Saved successfully: ""%s"" [%d byte(s)].","Erfolgreich gespeichert: ""%s"" [%d Byte]."
"Sheet 1","Blatt 1"
"Skip undefined row.","Undefinierte Zeile auslassen."
"Starting %s :: %s","%s :: %s wird gestartet."
"The destination folder ""%s"" does not exist or there is no access to create it.","Der Zielordner ""%s"" existiert entweder nicht, oder gibt es keinen Zugang, um ihn zu erstellen."
"Total records: %s","Gesamtanzahl Einträge: %s"
"hour","Stunde"
"hours","Stunden"
"minute","Minute"
"minutes","Minuten"
